@RELATION tweets

@ATTRIBUTE tweet string
@ATTRIBUTE class {0,1}

@DATA
'RT @MarceloRoseira3: @jairbolsonaro Bom dia. Estou completamente decepcionado com meu voto, vc disse em campanha que apoiaria os agentes pe…', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'@jairbolsonaro Bom dia. Estou completamente decepcionado com meu voto, vc disse em campanha que apoiaria os agentes… ', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'To tão decepcionado... sera que isso algum dia vai sair da minha mente?', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @V_basso11: Decepcionado, porém nem um pouco surpreso', 0
'RT @qisso_cadhu: Mais uma vez decepcionado porém acostumei', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'decepcionado que não tem agora virei puta da gaiola no spotify', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @CarlosJucoski: decepcionado mas não surpreso', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'Decepcionado pra caralho com certas coisas, mas foda-se, tem coisas que é melhor deixar passar Dq ficar batendo cabeça', 0
'RT @textorizando: “Fiquei decepcionado, mas a expectativa era toda minha.” ', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'@pradogelise @EduardoFabretti Tô indo, mais indo muito decepcionado com essa prova', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'Estou decepcionado cmg msm', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'@thiagoalvescar Bom dia Thiago , amigo que corrida da Truck heim , fico feliz , pois esse ano estava até ontem meio… ', 0
'Decepcionado comigo e com sono', 0
'To aqui de boa, mas namoral to decepcionado pra crlhoo..', 0
'tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'decepcionado com essa nova temporada de black mirror', 0
'eu to tao decepcionado cmg, eu tava indo tao bem', 0
'@criscristiina @da_goiabeira @adjunior_real Meu Deus tô chocado, decepcionado e enojado com este ex-cantor, ex-prín… ', 0
'RT @lucasgiroud: Triste, decepcionado como e sempre, mas não surpreso', 0
'Eu odeio raciocinar sobre coisas do passado e ficar puto/decepcionado com as atitudes da pessoas depois de tanto tempo', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'queria dizer que não mas tô decepcionado sim', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'Decepcionado com o ferrugem', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'RT @destacou: esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'esperava mais de você eu também esperava mais de mim, não é só você que está decepcionado não', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'Um pouco decepcionado com o rolê de hoje, mas o trago compensou', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'Será possível que é impossível ir dormir uma noite na semana sequer sem estar ou puto ou chateado ou decepcionado, caraio?!', 0
'RT @Lucaschaoandre: tô decepcionado com tanta coisa...', 0
'Bah tô super decepcionado.... Mo vontade de chorar', 0
'RT @Dallavalle_: O cidadão de bem furioso e decepcionado com a polícia', 0
'O cidadão de bem furioso e decepcionado com a polícia', 0
'@MarciaSant2019 Quem votou nele e está acompanhando a sua atuação, deve estar muito decepcionado.', 0
'&gt;@EstadaoPolitica ‘Ele dá prioridade a coisas não necessárias’, diz turismóloga decepcionada com Bolsonaro; eleitor… ', 0
'RT @hipocritazinha: decepcionada sempre, surpresa nunca. ', 0
'Decepcionada mas não surpresa', 0
'RT @CostaIrigaray: Decepcionada mas nunca surpresa. DE NOVO', 0
'O quanto eu to decepcionada, as decepções vem de quem a gnt menos espera', 0
'@letticiart aaaa eu fui com muita expectativa kkkk quase n vem chocolate no pão n é quente. fiquei decepcionada kkk mas vale a experiência', 0
'Decepcionada porém nunca surpresa', 0
'RT @jacoxxxx: Decepcionada , surpresa não', 0
'Tô decepcionada ', 0
'O pior é ser a pessoa decepcionada, não estar esperando uma atitude escrota de quem ama e dps ver o contrário, fica… ', 0
'decepcionada q até minha mãe visualiza minha mensagem e n responde', 0
'As vezes eu tenho vontade de ficar sozinha pra eu ficar menos decepcionada com as mentiras ridículas q a pessoa me diz.', 0
'bom dia mais decepcionada impossível 😴', 0
'RT @rosa_riscala: o “delírio” de Guedes para ajudar Bolsonaro a eleger Macri. decepcionada... ', 0
'RT @amandafrancesss: decepcionada mas não surpresa', 0
'RT @rosa_riscala: o “delírio” de Guedes para ajudar Bolsonaro a eleger Macri. decepcionada... ', 0
'@Panela_triste @lehh_sied @umidiotao A irmã dela é uma fadinha do inverno e ela congela as coisas.. Decepcionada co… ', 0
'RT @amandabanndeira: é aquele trem né, decepcionada mas nunca surpresa', 0
'to decepcionada comigo mesma', 0
'@sherloki_221b Meu Deus que horrível e nojento mano... isso me deixa tão triste e decepcionada af 💔', 0
'Sendo bem sincer-? Decepcionada e surpresa sim', 0
'@_marcosmedina @annacamaraa Meu personagem favorito teve um fim ridículo to decepcionada', 0
'RT @xxvantae: bom dia site, eu acordei decepcionada', 0
'@TodoSeu Decepcionada, um dia eu admirei você...', 0
'bom dia site, eu acordei decepcionada', 0
'RT @jeehapa: Acordei muito cedo hoje! Estou decepcionada comigo!🤦🏻‍♀️', 0
'Acordei muito cedo hoje! Estou decepcionada comigo!🤦🏻‍♀️', 0
'RT @millaforbe: to mais q decepcionada... foda 💔', 0
'Eu tô decepcionada com essa nova temporada de @blackmirror ...', 0
'RT @rosa_riscala: o “delírio” de Guedes para ajudar Bolsonaro a eleger Macri. decepcionada... ', 0
'RT @Sattiira: decepcionada, mas não surpresa', 0
'Decepcionada com nossa atitude ', 0
'bom dia triste decepcionada tudo junto', 0
'Decepcionada mas não surpresa', 0
'Decepcionada q meu tio foi p Madureira e n me levou, to cm tanta sdd de curtir um bag lá 🙄', 0
'To muito indignada, decepcionada com o caráter da Eliza, o outro nem ligo já sabia que era um bosta', 0
'RT @jusbini: decepcionada demais para chamar e conversar', 0
'to mais q decepcionada... foda 💔', 0
'RT @wwwmlna: gostaria de sextar numa festa junina mas me falta dinheiros', 0
'Estou decepcionada com a Cíntia..', 0
'RT @amandafrancesss: decepcionada mas não surpresa', 0
'Decepcionada com pessoas do trabalho...', 0
'@mccassaro Ahhh hoje é sábado, dia de pós, é ritual um pingado entre Raposo e o metrô. 😍 Gostinho de sábado. E tem… ', 0
'eu tô literalmente decepcionada', 0
'RT @amandafrancesss: decepcionada mas não surpresa', 0
'decepcionada mas não surpresa', 0
'Bom dia pra quem saiu chorando do serviço decepcionada com a maldade do ser humano.', 0
'Decepcionada com as atitudes de pessoas que jamais esperaria? Sim, mas sou mt grata pelas pessoas que eu tenho do meu lado tbm', 0
'@_sanrezende literatura 0/10 eu tô mt decepcionada', 0
'RT @araujoisab: MUITO DECEPCIONADA!!!! O erro é depositar confiança demais em quem não merece', 0
'Decepcionada mais nunca surpresa já era de se esperar isso KKKKKKKKKKKKKJ 👍😅', 0
'To tão triste e decepcionada que nem sei', 0
'hj eu chorei e discuti na frente de TODO MUNDO, eu to mt decepcionada cmg mesma', 0
'Decepcionada porém não surpresa mkkkkkk', 0
'Mas é aquela coisa né? Decepcionada mas não surpresa', 0
'@RafaPortela02 Se torcesse pro Flamengo não estaria decepcionada agora 😎', 0
'decepcionada com a festa mas a culpa é unicamente minha por ter criado grandes expectativas', 0
'@kimpkat Kim tô muito decepcionada com vc, mas como vc só tem 22 anos, e errar é humano, espero muito que vc aprend… ', 0
'Decepcionada mas já esperava', 0
'não tem nada mais que me deixe triste e decepcionada com alguém do que falta de consideração', 0
'Muito decepcionada com minhas amizades', 0
'@Rosngel13831947 @joaoamoedonovo A senhora deve estar decepcionada somente se for contra a reforma. O que Amoêdo ma… ', 0
'decepcionada porém não surpresa', 0
'@TIMBrasil Aplicativos ilimitados até certo tempo né, e agora ainda vão tirar meus 2gb de bônus. Muito decepcionada.', 0
'mais decepcionada do que eu fiquei no fim desse role impossível', 0
'RT @Ariane82757351: Surpresa nunca, decepcionada sempre!', 0
'e olha, já acordei decepcionada', 0
'Sigo acordada , maquiada e decepcionada com minha mãe 💔', 0
'RT @rosa_riscala: o “delírio” de Guedes para ajudar Bolsonaro a eleger Macri. decepcionada... ', 0
'eu to decepcionada e é comigo mesma', 0
'Decepcionada , surpresa não', 0
'RT @XtoGabs: Decepcionada sim. Surpresa ? Jamais.', 0
'RT @amandabanndeira: é aquele trem né, decepcionada mas nunca surpresa', 0
'Decepcionada porém nunca surpresa kk', 0
'mano no sabado que vem eu vou começar o intensivo, é das 7h ate as 19h fudeuuu se eu nao passar eu vou ficar bem decepcionada', 0
'Decepcionada e não é pouco', 0
'Acordei 6:12 decepcionada cmg mesmo... 💔', 0
'Laudo médico: decepcionada e com dor de cabeça', 0
'Eu to muito decepcionada com meu corpo que não acordou com mais de cinco ligações, e uns quatro despertadores.', 0
'Decepcionada mas nunca surpreendida', 0
'****** era a mais decepcionada, o resto já esperava, irra.', 0
'@perolanavarr Nossa, essa temporada foi muuuuuuito fraca, fiquei bem decepcionada porque hoje em dia é uma das pouc… ', 0
'RT @nabrukau: Cada vez mais decepcionada', 0
'foda qnd a falsidade vem de quem a gnt mesmo espera, decepcionada', 0
'decepcionada porém não surpresa', 0
'decepcionada com o show do ferrugem', 0
'RT @aninhaa_qw: Decepcionada porém não surpresa', 0
'RT @amandabanndeira: é aquele trem né, decepcionada mas nunca surpresa', 0
'nunca tinha ficado assim, decepcionada cmg msm', 0
'eu to decepcionada com dark fenix mas tenho minha parcela de culpa por ter colocado expectativa demais.', 0
'DECEPCIONADA porém nunca surpresa', 0
'indo dormir decepcionada pois tive q me render faltando um topico pra eu terminar o conteúdoveja bem meu cerebro s… ', 0
'@joaoamoedonovo Ufa, eu votei em vc, mais graças a Deus não foi eleito, meu pensamento hoje  entre a cruz e a espa… ', 0
'mt decepcionada com o casa que n quis levantar p ir no mc comigo', 0
'Fico decepcionada com uns bagulho desse', 0
'@JanainaDoBrasil Fiquei extremamente decepcionada com você. Com sua posição contra o Presidente. Contudo, tirando e… ', 0
'RT @kthsjen: Sério que vocês acham que ta td evoluindo?Agora tem que mostrar p babacas o que fazemos ou deixamos de fazer?Eu fico apenas de…', 0
'Sério que vocês acham que ta td evoluindo?Agora tem que mostrar p babacas o que fazemos ou deixamos de fazer?Eu fic… ', 0
'Decepcionada mas já esperava', 0
'sonhei que tava beijando o moreno,fui ve se era realidade não passo de uma farsa,aaai to decepcionada', 0
'Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gar… ', 0
'@wingsvs Ja ficou claro que o problema do DK é ele mesmo, como consumidores temos direito de reclamar e exigir mas… ', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @itsliim_a: Ouvi boatos de que o Corinthians está interessado no Yony González, atacante do Fluminense. (Contratação pra 2020)O jogador…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'@ThamamLuz seu negócio? Isso necessita de clientes, e querer escolher público é tiro no pé. Um cliente insatisfeito… ', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'Klebber Toledo está insatisfeito com personagem em Verão 90  via @blogdofm_', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'@maucrf1895 @ricardoleblond @b_delaurentis @Cali_Fla @LucasPaqueta97 @Flamengo @WallimFla Jogador joga insatisfeito… ', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
'RT @blogdosakamoto: Novos tempos - Um empregador, insatisfeito por ter sido responsabilizado por trabalho escravo, ameaçou cortar a gargant…', 0
